ts,open_interest,oi_volume,datetime_utc
1783679400000,1489708480.4688,90216241.9612,2026-07-10 10:30:00+00:00
1783679700000,1492457222.6886,35957060.5577,2026-07-10 10:35:00+00:00
1783680000000,1493031372.45,24021570.465,2026-07-10 10:40:00+00:00
1783680300000,1493961922.6484,11992902.4182,2026-07-10 10:45:00+00:00
1783680600000,1494870130.4577,10501419.7519,2026-07-10 10:50:00+00:00
1783680900000,1496555034.5308,11017089.0534,2026-07-10 10:55:00+00:00
1783681200000,1500458614.8644,13665139.505,2026-07-10 11:00:00+00:00
1783681500000,1501971882.0052,11199866.5997,2026-07-10 11:05:00+00:00
1783681800000,1502807594.7164,10355942.8693,2026-07-10 11:10:00+00:00
1783682100000,1504076637.4813,10967034.2528,2026-07-10 11:15:00+00:00
1783682400000,1506560526.6624,24895356.0055,2026-07-10 11:20:00+00:00
1783682700000,1508339622.8032,13899864.6583,2026-07-10 11:25:00+00:00
1783683000000,1507862488.0831,9827484.932,2026-07-10 11:30:00+00:00
1783683300000,1505693167.2907,20828694.696,2026-07-10 11:35:00+00:00
1783683600000,1506081792.3331,14003981.9254,2026-07-10 11:40:00+00:00
1783683900000,1506769478.9793,14541635.8663,2026-07-10 11:45:00+00:00
1783684200000,1511113328.6003,22183419.8712,2026-07-10 11:50:00+00:00
1783684500000,1518796424.6593,37230886.4051,2026-07-10 11:55:00+00:00
1783684800000,1517896227.0144,9583078.3405,2026-07-10 12:00:00+00:00
1783685100000,1519169960.1069,18575020.7572,2026-07-10 12:05:00+00:00
1783685400000,1518748341.9563,10361788.0283,2026-07-10 12:10:00+00:00
1783685700000,1509898670.6766,102221829.579,2026-07-10 12:15:00+00:00
1783686000000,1512471579.0418,24460536.8153,2026-07-10 12:20:00+00:00
1783686300000,1513159210.5951,9633615.8464,2026-07-10 12:25:00+00:00
1783686600000,1514169872.9736,7955517.8649,2026-07-10 12:30:00+00:00
1783686900000,1513459982.4312,14990743.9624,2026-07-10 12:35:00+00:00
